campaign_type,Platform,content_type,total_spend,Impressions,Engagement,Engagement_Rate,Log_Spend_Total,Log_Impressions,Log_Engagement
Bau,Instagram,Influencer - Ogilvy - Organic Only,123.31,103747,7064,0.06808871581828872,4.822778445803624,11.549720160798705,8.862908295118627
Bau,Tiktok,Owned - Boosted Only,2391.07,617201,79063,0.1280992739804375,7.779914378856381,13.332951639906593,11.27801293005602
Mm,Meta,Influencer - Ogilvy - Boosted Only,1291.76,168495,8860,0.05258316270512478,7.164534746694102,12.034667289620378,9.089414904047302
Flood The Feed,Tiktok,Owned - Boosted Only,142851.94,464233,50100,0.10791994537225919,11.869570988476184,13.048144014431495,10.821796246953596
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,36921.57,678421,72422,0.10675082286662707,10.516578296161624,13.427524792179296,11.190279207482352
Mm,Meta,Paid - Brand,34289.52,335183,9081,0.027092662814044866,10.442624210113053,12.722434913753926,9.114049711657897
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,82.96,134064,5560,0.04147272944265425,4.430340494952432,11.806080035949249,8.623533227187565
Bau,Tiktok,Owned - Boosted Only,475.37,324476,16998,0.0523860008136195,6.166194863206115,12.68996993434003,9.74090979777877
Flood The Feed,Meta,Owned - Boosted Only,4233.05,180026,7873,0.04373257196182773,8.350914260788993,12.100862118623473,8.971321471503682
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,10407.62,240922,15525,0.064439943218137,9.25038958798002,12.39223265934644,9.650271316965625
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,18797.96,554930,83239,0.14999909898545763,9.841556828138943,13.226599060675337,11.32948328050757
Mm,Meta,Paid - Partnership,5588.85,236483,8372,0.03540212192842614,8.628707732157633,12.373635831348583,9.032767522204432
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,6887.69,916015,96903,0.1057875689808573,8.837636215306492,13.727789110752624,11.481476076696637
Flood The Feed,Tiktok,Paid - Brand,749.19,811594,25491,0.031408561423568924,6.620326507780219,13.606756726244539,10.146119956434184
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,132.79,206287,13896,0.06736246103729271,4.8962714064855275,12.237028529650619,9.539428268486581
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,19037.0,1177776,127253,0.10804516308703863,9.854192260811251,13.9791393213685,11.753940368103402
Mm,Instagram,Influencer - Ogilvy - Organic Only,49.78,105387,10190,0.09669124275290121,3.9275025762765323,11.565404056615359,9.229260256828693
Flood The Feed,Meta,Paid - Brand,3687.03,2286036,74083,0.0324067512497616,8.212847719133638,14.642330308682725,11.212954863542691
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,3976.17,505613,28419,0.05620701999355238,8.288325790082398,13.133528811304846,10.254848401651092
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,2371.54,705566,84611,0.11991932717846382,7.771716390194434,13.466757013873545,11.345831379507041
Mm,Meta,Paid - Brand,916.92,158774,2635,0.016595916207943366,6.8221102408535605,11.975243384671176,7.877017895622398
Flood The Feed,Instagram,Paid - Brand,6386.79,240958,4850,0.020127989110135375,8.762143634655526,12.392382073518654,8.486940148245216
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,5339.4,2143404,192555,0.08983607383395757,8.583055835515939,14.577906244000685,12.16814229949504
Bau,Tiktok,Paid - Brand,10485.37,488415,22758,0.04659562052762507,9.257831597652066,13.09892278071485,10.032715950543913
Bau,Tiktok,Paid - Partnership,11832.61,366713,23840,0.06500996692236163,9.378699066803772,12.812337531678066,10.079162066608289
Mm,Tiktok,Owned - Boosted Only,4829.73,288083,25604,0.08887716387291163,8.482752873942669,12.571007383258296,10.150542923896651
Bau,Meta,Influencer - Ogilvy - Organic Only,124.59,89135,5276,0.05919111460144724,4.833022633030035,11.397918572260597,8.571113033405668
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,774.56,796810,71516,0.08975288964746929,6.653585349062804,13.588372790378118,11.1776904626589
Bau,Meta,Influencer - Cfg - Boosted Only,15196.85,599085,34249,0.05716884916163816,9.628909249461325,13.303160439413059,10.441441843690372
Flood The Feed,Meta,Owned - Boosted Only,10164.43,1099820,51486,0.04681311487334291,9.226748027184467,13.910657997254352,10.849084627602258
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,3027.61,273313,15249,0.05579317485812969,8.015859047372746,12.518376596363403,9.632334782035558
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,1885.9,711736,64599,0.09076258612744051,7.542690549793669,13.475463740133296,11.075969689770693
Mm,Meta,Influencer - Ogilvy - Boosted Only,3245.34,551992,29183,0.05286851983362078,8.085283486889914,13.221290644019405,10.281375892874058
Mm,Tiktok,Paid - Partnership,6184.2,527915,17511,0.03317011261282593,8.729914620601276,13.176692459123007,9.7706416392027
Bau,Instagram,Owned - Boosted Only,728.51,170525,6263,0.0367277525289547,6.592373075888077,12.046643056748506,8.742574237670638
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,270.41,926188,112142,0.12107908977443024,5.60363059270576,13.738833596473702,11.627530121593772
Bau,Meta,Owned - Boosted Only,2164.26,601714,24914,0.04140505289888552,7.6802957256048305,13.307539190264507,10.123225310715505
Flood The Feed,Tiktok,Paid - Partnership,1797.89,495838,27169,0.05479410613950524,7.494925087000496,13.114006556239936,10.209868702420394
Mm,Instagram,Influencer - Ogilvy - Boosted Only,1665.26,344142,26001,0.07555311470265182,7.418336872975285,12.748812547651614,10.165928737122114
Mm,Tiktok,Paid - Partnership,2994.61,637027,54630,0.08575774653193664,8.004903162599044,13.364568889632217,10.908356766182873
Mm,Meta,Owned - Boosted Only,12386.11,131847,2426,0.01840011528514111,9.42441169479248,11.789405022914016,7.794411205726601
Bau,Meta,Owned - Boosted Only,12106.28,117809,4361,0.03701754534882734,9.401562203556857,11.676828436240164,8.380685946761574
Mm,Instagram,Influencer - Ogilvy - Organic Only,46.06,43013,3400,0.07904586985330017,3.8514233832992164,10.669280923080928,8.131824785007195
Flood The Feed,Tiktok,Paid - Partnership,9308.96,549684,15159,0.027577662802628418,9.138840073806458,13.217100665865013,9.626415659196363
Flood The Feed,Meta,Owned - Boosted Only,1313.74,545956,13872,0.02540864098938376,7.181394206431781,13.210295497046983,9.537699784080726
Bau,Tiktok,Influencer - Ogilvy - Organic Only,178.28,198704,19859,0.09994262823093647,5.188948829492672,12.199576591786471,9.896462937599164
Flood The Feed,Instagram,Paid - Brand,3566.61,253242,13924,0.05498298070620197,8.179651182792945,12.442104781057646,9.541441064795485
Flood The Feed,Instagram,Owned - Boosted Only,2350.08,349947,13965,0.039906042915069995,7.762630076034288,12.765539850999197,9.54438108340598
Bau,Tiktok,Influencer - Ogilvy - Organic Only,95.27,113667,9065,0.07975049926539805,4.567156743789875,11.641037197734024,9.112286431500795
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,38853.86,231193,12822,0.05546015666564299,10.567588444496971,12.35101246388652,9.458995712459116
Flood The Feed,Meta,Paid - Partnership,27085.55,514126,15142,0.029451924236471215,10.206792573702137,13.150225595629705,9.625293657956655
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,14183.82,359790,44801,0.12451985880652602,9.559927657701742,12.793278586289107,10.710008060263757
Bau,Instagram,Influencer - Ogilvy - Boosted Only,8241.1,209108,28759,0.13753180174837884,9.017010444802592,12.250610926097348,10.266740811834984
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,1201.62,894028,52812,0.05907197537437306,7.092257789100808,13.703493492108283,10.874512651510335
Mm,Meta,Owned - Boosted Only,21007.02,840372,33599,0.03998110360649808,9.952659548560403,13.641601119878576,10.422281345951296
Flood The Feed,Meta,Paid - Partnership,962.83,652800,19177,0.0293765318627451,6.870914930511594,13.389027614493607,9.861519067713626
Bau,Instagram,Paid - Brand,61088.62,312316,10748,0.034413862882465195,11.020097245293806,12.651773976627945,9.282568005973063
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,3932.46,253010,17013,0.06724240148610727,8.277274724656959,12.441188245025375,9.74179181353583
Bau,Tiktok,Influencer - Cfg - Boosted Only,18044.94,428731,30064,0.07012322411955282,9.80067600771239,12.968587294073709,10.311116983473669
Flood The Feed,Meta,Paid - Partnership,6667.36,1112414,49686,0.044665025790757755,8.80512923161548,13.922043885609177,10.813498608452974
Flood The Feed,Instagram,Paid - Partnership,13280.76,286639,8981,0.031332093678808536,9.494146944369566,12.565982351978835,9.102977853647683
Mm,Meta,Owned - Boosted Only,28339.18,275028,10101,0.03672716959727737,10.25203586467122,12.524631825634224,9.220488703027998
Flood The Feed,Tiktok,Paid - Partnership,21857.32,1128416,77627,0.06879289198309843,9.992336906078217,13.936326323576075,11.259683465831985
Mm,Meta,Paid - Brand,76688.23,296272,11271,0.038042744505049415,11.24751656028602,12.599036605548674,9.330077053578517
Bau,Meta,Influencer - Ogilvy - Boosted Only,3247.11,393303,33594,0.08541506167001015,8.08582856770317,12.882338128721603,10.42213252535425
Flood The Feed,Instagram,Owned - Boosted Only,6385.3,516187,37598,0.07283794438837088,8.761910349935166,13.154226319192874,10.534732733279633
Mm,Instagram,Paid - Brand,1724.29,176361,4950,0.028067429873951725,7.453150431277588,12.08029397984758,8.507344855361422
Bau,Tiktok,Paid - Partnership,156.1,1195868,51534,0.04309338488863319,5.056882545261575,13.994383675721096,10.850016467470892
Bau,Instagram,Owned - Boosted Only,2139.06,166587,9645,0.057897675088692396,7.668589145006035,12.023278977309156,9.174298600628918
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,10133.54,1493790,112866,0.07555680517341795,9.223704670584237,14.216827741984021,11.633965413345972
Mm,Instagram,Influencer - Ogilvy - Organic Only,125.57,159619,9955,0.06236726204273927,4.840795514804357,11.98055126943,9.205930663487482
Flood The Feed,Tiktok,Paid - Partnership,33223.69,1105747,82709,0.0747992081371236,10.411048553214368,13.91603258700183,11.323095792685953
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,8057.2,1591899,96810,0.060814159692292036,8.994445485497884,14.280438829343227,11.480515903172183
Bau,Tiktok,Influencer - Ogilvy - Organic Only,40.58,233214,16112,0.0690867615151749,3.727619282429867,12.359716053859856,9.68738167857357
Mm,Instagram,Influencer - Ogilvy - Organic Only,87.48,187461,18264,0.09742826507913646,4.482776537774025,12.141331437186272,9.812741939229383
Flood The Feed,Meta,Paid - Brand,3077.61,678104,32543,0.047991163597324304,8.032233475400414,13.427057422188474,10.390348298848286
Mm,Instagram,Influencer - Ogilvy - Boosted Only,4277.52,1551903,132396,0.0853120330329924,8.361362434382652,14.254993122142057,11.793560263618064
Flood The Feed,Tiktok,Owned - Boosted Only,212.48,859512,63599,0.07399431305205745,5.363543151465744,13.664121228763374,11.060368749328214
Bau,Meta,Paid - Brand,20632.63,513294,14181,0.027627441583186245,9.934677547930294,13.148606007608686,9.559728833863941
Mm,Meta,Owned - Boosted Only,475.11,240367,7374,0.030678088090295257,6.165648919970651,12.389926361302205,8.905851181208021
Bau,Meta,Influencer - Cfg - Boosted Only,1247.9,567340,53930,0.09505763739556528,7.13001844286904,13.248715812869554,10.895460730714525
Bau,Instagram,Owned - Boosted Only,5388.42,100480,6062,0.06033041401273885,8.592193051433993,11.517723933881802,8.70996000607173
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,17942.85,423272,36593,0.08645268290838988,9.795002716824936,12.95577263992473,10.50763957152451
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,150.61,127540,10410,0.08162145209346088,5.021311434093491,11.75619316051596,9.250618218474752
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,2486.37,1070658,73835,0.06896226432717077,7.8189812063605455,13.88378490470747,11.209601696528491
Bau,Instagram,Owned - Boosted Only,1546.6,298395,14088,0.047212587342281204,7.344460622826358,12.60617674239616,9.553149630053277
Bau,Instagram,Owned - Boosted Only,39753.21,177741,10039,0.05648105951918803,10.59047102642389,12.088088339620292,9.21433239324572
Mm,Instagram,Paid - Partnership,12074.92,127916,3620,0.028299821758028705,9.398968666094618,11.759136895075232,8.19450550976564
Flood The Feed,Meta,Paid - Partnership,302.33,991895,30259,0.03050625318204044,5.714821321771417,13.80737354206137,10.317581987342347
Mm,Meta,Owned - Boosted Only,138316.38,254869,10667,0.04185287343694211,11.837306178593048,12.448508890224792,9.275003885301905
Mm,Meta,Paid - Brand,30126.63,1394132,74522,0.05345404882751418,10.313197969886843,14.147783274646732,11.218863081554161
Mm,Instagram,Influencer - Ogilvy - Organic Only,496.89,269312,21618,0.08027120960076045,6.210379169092156,12.503629550935724,9.981327836654465
Mm,Instagram,Paid - Brand,9581.04,228106,6852,0.030038666234119226,9.167645791928196,12.337570096096211,8.832441791585824
Mm,Tiktok,Influencer - Cfg - Boosted Only,2965.91,631901,52950,0.08379477164935646,7.995276286160372,13.356489597814301,10.877122236592484
Mm,Meta,Paid - Brand,8472.5,699961,20700,0.02957307621424622,9.044698925433426,13.458781326837734,9.937937287265354
Bau,Instagram,Influencer - Ogilvy - Boosted Only,27345.17,149318,10144,0.06793554695348183,10.21633176148102,11.913840235979574,9.224736252259914
Flood The Feed,Instagram,Paid - Brand,1017.16,138950,5204,0.03745232097876934,6.925752355683792,11.841876631978145,8.557374981049069
Mm,Meta,Influencer - Cfg - Boosted Only,2483.39,1228470,85501,0.06959958322140548,7.817782435560319,14.021280864641138,11.356295046464133
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,641.44,2106300,174996,0.08308218202535252,6.465273427194696,14.560443886439515,12.072524109901568
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,7137.7,683290,29513,0.04319249513383776,8.873285965927229,13.434676109307913,10.292620006023395
Bau,Instagram,Influencer - Cfg - Boosted Only,1705.63,622727,84177,0.13517480372619142,7.442275944759651,13.341865105322567,11.340688883429824
Bau,Tiktok,Influencer - Ogilvy - Organic Only,694.54,161355,9686,0.060029128319543865,6.544688522290589,11.991368383029808,9.178540059426386
Mm,Meta,Influencer - Cfg - Boosted Only,3682.43,174874,11098,0.06346283609913424,8.211599662277305,12.071826711967782,9.31461029315198
Flood The Feed,Meta,Paid - Partnership,2388.92,392550,8758,0.0223105336899758,7.779015171561983,12.880421744069341,9.07783702216309
Bau,Meta,Influencer - Ogilvy - Boosted Only,6440.75,251470,9559,0.038012486578915976,8.770555521314444,12.435082953722342,9.165343006045447
Bau,Meta,Paid - Brand,40.11,241545,11838,0.04900950133515494,3.716251400909787,12.394815210126954,9.379154445411636
Bau,Tiktok,Influencer - Ogilvy - Organic Only,781.53,165504,11604,0.07011310904872389,6.662532260337548,12.01675668482326,9.359191318708538
Bau,Tiktok,Influencer - Cfg - Boosted Only,6021.92,331719,34862,0.10509497496374944,8.70332747053811,12.71204651856514,10.459181373890983
Bau,Tiktok,Influencer - Cfg - Boosted Only,9406.16,1287927,119981,0.09315823024131026,9.149226380437916,14.06854528346282,11.695097010513058
Mm,Instagram,Influencer - Ogilvy - Organic Only,121.06,79384,4162,0.052428700997682154,4.804512727116349,11.282064712511612,8.333991247194975
Flood The Feed,Meta,Paid - Brand,2122.36,689317,26112,0.037880974936059894,7.660755018688939,13.443457981981219,10.170188553599166
Mm,Tiktok,Paid - Partnership,893.58,1127715,62377,0.05531273415712303,6.7963543343884565,13.93570490629034,11.04096792808962
Flood The Feed,Instagram,Paid - Brand,2886.93,286957,5324,0.01855330241116265,7.96829526149182,12.567091142569387,8.580167990577626
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,11226.9,1742112,153706,0.08822968902114216,9.326157031136447,14.370609302258602,11.942803471755727
Bau,Instagram,Influencer - Ogilvy - Boosted Only,3296.07,365252,16456,0.04505382585174072,8.100789474268852,12.808345543131576,9.708506197595383
Flood The Feed,Instagram,Paid - Partnership,1348.06,649605,21402,0.03294617498325906,7.207163332609325,13.384121304240152,9.971286378100563
Flood The Feed,Tiktok,Paid - Brand,4630.11,356631,19689,0.05520832457077483,8.440551859167776,12.784459716784434,9.88786617163317
Mm,Meta,Owned - Boosted Only,2825.77,113527,6375,0.05615404265064698,7.946889996053437,11.639804781514373,8.760296220470051
Flood The Feed,Tiktok,Paid - Brand,990.4,457645,23329,0.0509761933376307,6.8991180855864735,13.033851238471003,10.057495365015475
Flood The Feed,Tiktok,Owned - Boosted Only,16696.53,371989,25009,0.06723048262179795,9.723016083274326,12.826622251173534,10.127031023871664
Bau,Meta,Paid - Partnership,5671.59,456294,17319,0.03795579166063985,8.643401082548406,13.030894809152192,9.759617182116425
Bau,Instagram,Paid - Brand,1718.93,147972,5830,0.039399345822182574,7.4500388713049075,11.904785103671,8.670943791222156
Mm,Meta,Influencer - Ogilvy - Organic Only,50.8,27634,1587,0.05742925381776073,3.9473901492654373,10.226838364267364,7.370230641807081
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,366.48,52055,2583,0.04962059360291999,5.906668895403266,10.86007534117482,7.857093864902493
Mm,Instagram,Owned - Boosted Only,7545.69,863102,45856,0.053129294104288946,8.928864335517021,13.6682893140446,10.73328313778719
Flood The Feed,Instagram,Paid - Partnership,1000.24,355819,25798,0.07250315469381904,6.908994510817088,12.782180263988767,10.15809101046861
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,77.79,212780,15463,0.0726713036939562,4.366786085257597,12.268018746749133,9.646270020888167
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,713.37,466430,68344,0.14652573805286967,6.571401035399472,13.052865378361933,11.132323686586753
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,4839.75,528197,26131,0.04947207197314638,8.484824946383508,13.177226492393471,10.170915895960642
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,285.78,899907,67517,0.07502664164185854,5.658715371286893,13.710047814859179,11.120149507978052
Mm,Tiktok,Influencer - Cfg - Boosted Only,2273.96,4690707,492530,0.10500122902581636,7.729717748812896,15.361094088517499,13.107312681775817
Mm,Tiktok,Owned - Boosted Only,965.18,306880,28585,0.09314715849843587,6.873350152257959,12.634215329274612,10.260672366469061
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,3533.01,238279,28254,0.11857528359612052,8.17018848253042,12.381201731742625,10.249025712063943
Mm,Meta,Owned - Boosted Only,1094.21,876905,48013,0.05475279534271101,6.998701404684928,13.684155082029362,10.779247914030242
Flood The Feed,Tiktok,Paid - Partnership,1523.88,1532092,93815,0.06123326797607454,7.329670997420817,14.242145332401037,11.4490906961409
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,10712.44,664114,46367,0.0698178324805681,9.279254307014401,13.406210606233518,10.744364845120408
Bau,Tiktok,Paid - Brand,1135.33,772498,33536,0.04341241012921716,7.035559050053934,13.557385993254817,10.420404585938435
Bau,Meta,Owned - Boosted Only,1627.06,136684,6146,0.04496502882561236,7.39514440092021,11.825434287357028,8.72371943690701
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,65761.34,365125,19860,0.05439233139335844,11.093802613038575,12.807997778474379,9.896513288798792
Bau,Tiktok,Influencer - Ogilvy - Organic Only,609.25,204804,19704,0.0962090584168278,6.4138687092730695,12.229813585911971,9.888627689629104
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,51.3,309490,14746,0.04764612750008078,3.9569963710708773,12.642684291524045,9.598794951250941
Mm,Instagram,Influencer - Ogilvy - Boosted Only,13076.8,700700,105105,0.15,9.47867141514605,13.459836541501891,11.562724643722712
Mm,Meta,Paid - Partnership,7111.37,444065,16946,0.03816108002206884,8.869590800587407,13.003728479015894,9.737846105993372
Mm,Instagram,Influencer - Ogilvy - Boosted Only,1755.05,381685,25150,0.0658920313871386,7.470822247593791,12.85235356004128,10.132652936168832
Mm,Meta,Influencer - Ogilvy - Organic Only,175.64,378625,14109,0.03726378342687356,5.17411376308873,12.84430418946174,9.55463904484686
Mm,Tiktok,Paid - Brand,16478.6,1256018,58190,0.04632895388441886,9.709878531324236,14.043457753284398,10.971485982586401
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,123.62,350508,39723,0.11332979561094184,4.825269107116076,12.767141662730541,10.58971081802325
Flood The Feed,Meta,Owned - Boosted Only,2880.44,246649,8394,0.03403216716872965,7.966045448171642,12.415725606661884,9.035391569511642
Bau,Meta,Paid - Partnership,10518.91,430434,14423,0.033508040721690203,9.261024931122027,12.972551604226046,9.576648764883153
Mm,Instagram,Paid - Brand,1719.46,230640,6715,0.02911463753035033,7.450346975911764,12.348617668064245,8.812248018197431
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,33626.29,970209,134189,0.13830937457805484,10.423093218674381,13.7852678218933,11.807011985095004
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,679.47,708047,52252,0.07379736090965713,6.522783735888291,13.47026716698794,10.863852584446748
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,5462.14,487411,26759,0.05490027923046464,8.605778995012255,13.096865040305126,10.194663514242166
Bau,Instagram,Influencer - Ogilvy - Organic Only,205.28,56945,5464,0.09595223461234524,5.329234469182758,10.949858729358548,8.60611940061064
Flood The Feed,Instagram,Paid - Partnership,1484.86,457381,23901,0.05225621527785369,7.303749008188,13.03327420693246,10.081717416426827
Bau,Meta,Paid - Partnership,2021.6,406687,12696,0.03121811122558626,7.61213909146807,12.915801585681796,9.449121024069791
Mm,Instagram,Paid - Partnership,11014.26,133020,6631,0.04984964666967373,9.307036863133993,11.798262289476671,8.79966169681513
Bau,Tiktok,Influencer - Cfg - Boosted Only,54633.01,366622,28720,0.07833681557571559,10.908411861588087,12.812089351099512,10.2653838414975
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,6443.72,694022,41634,0.05998945278391751,8.771016469898903,13.450260380150159,10.63669643866992
Bau,Tiktok,Influencer - Cfg - Boosted Only,6209.16,885038,118526,0.13392193329551952,8.733941939490945,13.69338699081572,11.682896061705152
Flood The Feed,Instagram,Paid - Brand,5512.25,401326,18856,0.04698424722046416,8.614909564922307,12.90253183532738,9.844639476726922
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,992.16,261825,9850,0.03762054807600496,6.900891778960735,12.475435439979035,9.19532825185568
Mm,Meta,Owned - Boosted Only,15687.52,302269,6237,0.02063393864405546,9.660684513680755,12.619075936676627,8.738414897167749
Mm,Tiktok,Influencer - Cfg - Boosted Only,10626.78,539966,50447,0.09342625276406293,9.271226606627819,13.199263305561987,10.828698381784841
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,4904.8,643447,71645,0.11134561199290695,8.498173457578982,13.374596494672362,11.179492604761439
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,96.02,473557,36798,0.07770553491976678,4.57491714281707,13.068029676186981,10.513225949874762
Bau,Meta,Influencer - Cfg - Boosted Only,9029.17,636155,27676,0.04350512060739914,9.108326472368926,13.363199095264166,10.228357022355016
Flood The Feed,Meta,Paid - Brand,15198.82,441032,16186,0.03670028478659145,9.629038864658986,12.996874981561335,9.69196372993396
Bau,Instagram,Paid - Partnership,5171.57,722387,32426,0.04488729725202696,8.551124942635909,13.490317669651262,10.386746688084312
Flood The Feed,Tiktok,Owned - Boosted Only,1765.21,606405,36543,0.06026170628540332,7.476591286891621,13.315305007720452,10.506272293015682
Flood The Feed,Tiktok,Owned - Boosted Only,9896.27,253205,12182,0.04811121423352619,9.200014240518811,12.44195866565386,9.407796816354407
Mm,Tiktok,Influencer - Cfg - Boosted Only,600.82,1138971,170845,0.14999942930943808,6.399958397276156,13.945636659159637,12.048517844919349
Bau,Instagram,Paid - Partnership,2548.67,209208,10255,0.0490182019808038,7.843719218013341,12.251089031280031,9.23561817916045
Bau,Tiktok,Paid - Partnership,17031.46,254480,16400,0.06444514303678088,9.742876214193576,12.446981455997198,9.70509758756311
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,393.55,291400,20728,0.0711324639670556,5.977745874967044,12.582455604446345,9.93928896499951
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,13380.71,178369,19673,0.11029382908465037,9.501644128206735,12.091615323552348,9.887053246072703
Bau,Tiktok,Influencer - Cfg - Boosted Only,1117.54,184957,20698,0.11190709191866217,7.019779542472226,12.127884051258897,9.937840668907791
Flood The Feed,Tiktok,Paid - Brand,23399.92,799872,51098,0.06388272123539766,10.060530616812246,13.59220824404795,10.841520206528687
Bau,Meta,Paid - Partnership,33470.42,719611,42370,0.05887903325546719,10.418447219358594,13.486467456850546,10.654219444947001
Bau,Meta,Paid - Partnership,9074.21,322158,7172,0.02226236815475636,9.113301799361182,12.68280049147284,8.878079256126435
Mm,Tiktok,Paid - Brand,2060.92,310706,28604,0.09206130554286045,7.631392866540081,12.64660562489883,10.261336806702628
Mm,Meta,Influencer - Ogilvy - Boosted Only,2289.69,425017,27080,0.06371509845488534,7.736608361207199,12.95988679995087,10.206587653966265
Bau,Tiktok,Influencer - Cfg - Boosted Only,3182.44,1618200,128878,0.0796428130021011,8.065717652098694,14.29682559632627,11.766629258664949
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,3991.46,545892,33064,0.0605687571900669,8.292162861253757,13.210178264826306,10.406230600108763
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,80.5,240602,10660,0.04430553361983691,4.400603020246817,12.39090355127291,9.274347501950475
Mm,Instagram,Paid - Brand,1055.08,122328,4581,0.03744849911712772,6.962319218972504,11.714469415397888,8.42989086301344
Flood The Feed,Tiktok,Paid - Brand,311.97,1102495,54244,0.04920113016385562,5.7461073393012025,13.913087258178642,10.901266101256551
Bau,Tiktok,Owned - Boosted Only,334.85,258995,13640,0.052665109365045655,5.816664631712873,12.46456789654697,9.52083524249312
Mm,Meta,Influencer - Ogilvy - Organic Only,204.22,387203,11118,0.02871362050397337,5.324082574434063,12.866706964909712,9.31641063570325
Flood The Feed,Tiktok,Owned - Boosted Only,3542.33,577231,46597,0.08072504768454916,8.17282224193367,13.26599954440055,10.74931290073778
Flood The Feed,Instagram,Owned - Boosted Only,4104.32,232943,11176,0.047977402197104016,8.320038972563278,12.358553360313108,9.321613374385612
Bau,Tiktok,Owned - Boosted Only,903.22,627684,41692,0.06642195754551654,6.807072693616105,13.34979372725412,10.638088527988433
Mm,Meta,Influencer - Cfg - Boosted Only,51626.28,550875,25655,0.04657136373950533,10.851805493937015,13.219265017436491,10.15253274137299
Mm,Instagram,Influencer - Ogilvy - Boosted Only,307.79,96169,4304,0.04475454668344269,5.732661434206578,11.473872737706527,8.367532416861831
Bau,Tiktok,Owned - Boosted Only,4450.14,484450,19896,0.04106925379296109,8.400915522127132,13.090771570007531,9.898324245579248
Bau,Meta,Owned - Boosted Only,11413.56,199656,8262,0.04138117562206996,9.342645012447884,12.204356173234109,9.019542996701185
Mm,Instagram,Influencer - Ogilvy - Organic Only,744.13,255043,15812,0.06199738867563509,6.613558699801086,12.449191358275302,9.668587665523317
Mm,Meta,Paid - Partnership,783.06,89813,2605,0.02900470978588846,6.664485548034334,11.40549614414329,7.8655717576847906
Mm,Instagram,Influencer - Cfg - Boosted Only,2171.78,217721,16075,0.07383302483453594,7.683762732609201,12.290974298616545,9.685082755569091
Bau,Tiktok,Paid - Brand,3345.19,384492,15185,0.0394936695691978,8.115577664154571,12.859680862300475,9.62812922977318
Flood The Feed,Instagram,Paid - Brand,3839.06,594068,16447,0.027685382818128563,8.253243270459704,13.294750753214705,9.707959168254892
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,24745.49,625383,48301,0.07723427083882997,10.116438939757868,13.346121140052132,10.785228246650878
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,8624.15,678324,81257,0.1197908374169276,9.062437633052681,13.427381803102977,11.305384556883427
Bau,Instagram,Influencer - Cfg - Boosted Only,4585.65,235803,20184,0.08559687535781987,8.430905189091693,12.370756230469942,9.912695033287042
